"","Finished","consent","gender","age","residence","education","COVID_sev_general","COVID_pers_harm","COVID_pers_concern","COVID_concern4others","COVID_positive_1","COVID_positive_2","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","attention_check","app_uptake1","is_accceptable1","participant_benefit","reduce_lik_sev","return_activ_mild","return_activ_sev","reduce_spread_mild","reduce_spread_severe","ability_mild","decline_participate","proportionality","sensitivity","risk_of_harm","trust_intentions","trust_respectprivacy","data_security","ongoing_control","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","fm_unres_best","fm_limited","lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"113",1,5,1,45,1,2,2,4,4,4,0,0,15,1,"4,5",2,1,NA,4,NA,4,NA,5,NA,6,2,6,6,6,6,6,5,6,1,NA,NA,NA,NA,NA,6,6,6,1,NA,1,1,NA,NA,"mild"
"114",1,5,2,24,2,3,4,2,1,5,0,0,14,0,"1,4,5",1,0,NA,4,NA,3,NA,4,NA,5,6,2,3,4,2,1,2,1,0,0,0,NA,NA,NA,4,5,4,2,4,4,4,4,4,"mild"
"115",1,5,1,48,6,2,5,2,3,5,0,0,5,0,"4,5",1,0,NA,2,NA,4,NA,2,NA,3,5,4,5,4,3,1,4,1,0,0,0,NA,NA,NA,3,6,7,1,1,2,3,1,3,"mild"
"116",1,5,1,42,1,3,4,2,3,4,0,0,21,0,"1,5",1,NA,1,NA,4,NA,3,NA,5,NA,4,3,4,3,5,4,3,3,NA,NA,NA,1,NA,NA,4,3,5,2,2,3,4,2,2,"severe"
"117",1,5,2,54,3,1,5,3,4,4,0,0,0,0,"4,5",1,NA,1,NA,3,NA,3,NA,3,NA,1,3,6,3,3,2,3,1,NA,NA,NA,1,NA,NA,4,4,5,1,1,2,1,1,1,"severe"
"118",1,5,2,36,5,2,5,1,2,2,0,0,50,0,"1,2,3,4,5",1,0,NA,4,NA,3,NA,4,NA,4,4,4,4,2,2,4,5,2,0,0,0,NA,NA,NA,4,4,4,2,2,2,2,1,2,"mild"
"119",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"120",1,5,2,47,2,2,4,4,3,3,0,0,15,0,"5",1,NA,1,NA,3,NA,2,NA,2,NA,1,2,4,1,5,6,5,2,NA,NA,NA,1,NA,NA,5,4,2,2,1,2,2,1,2,"severe"
"121",1,5,3,33,3,5,3,2,2,4,0,0,21,1,"1,3,5",1,NA,0,NA,2,NA,2,NA,2,NA,1,5,4,5,4,6,5,2,NA,NA,NA,0,1,1,6,5,7,1,4,2,4,3,3,"severe"
"122",1,5,2,38,2,3,4,4,4,4,0,0,21,0,"1,2,3,5",1,NA,1,NA,4,NA,5,NA,4,NA,4,5,5,3,5,5,5,5,NA,NA,NA,1,NA,NA,6,2,3,2,3,3,2,2,1,"severe"
"123",1,5,1,18,3,1,1,2,1,2,0,1,11,0,"2,3,5",1,NA,0,NA,2,NA,4,NA,2,NA,3,3,2,5,2,1,6,5,NA,NA,NA,0,0,1,3,4,5,2,2,3,3,4,4,"severe"
"124",1,5,2,26,1,5,4,2,2,3,0,1,NA,0,"1,2,3,4,5",1,NA,1,NA,2,NA,1,NA,4,NA,1,5,6,4,4,2,5,1,NA,NA,NA,1,NA,NA,4,6,2,2,2,3,4,1,3,"severe"
"125",1,5,1,74,3,2,3,3,3,3,0,1,9,0,"6",1,1,NA,4,NA,4,NA,4,NA,3,4,5,5,1,6,2,5,1,1,NA,NA,NA,NA,NA,6,6,6,1,1,1,1,3,2,"mild"
"126",1,5,2,18,6,3,5,4,4,5,0,0,25,0,"5",1,1,NA,5,NA,6,NA,5,NA,4,5,6,6,4,6,5,5,2,1,NA,NA,NA,NA,NA,6,6,2,1,2,2,2,1,1,"mild"
"127",1,5,2,43,1,5,3,3,2,2,0,0,0,0,"5",1,NA,1,NA,1,NA,1,NA,1,NA,3,4,3,3,4,2,2,3,NA,NA,NA,1,NA,NA,4,4,5,2,2,2,2,2,2,"severe"
"128",1,5,2,20,1,3,3,1,2,3,0,0,3,0,"1,2,3,4,5",1,1,NA,3,NA,4,NA,5,NA,6,5,3,4,2,3,3,5,3,1,NA,NA,NA,NA,NA,2,6,3,2,2,3,1,2,2,"mild"
"129",1,5,1,58,6,2,3,1,2,2,0,0,0,0,"4,5",1,NA,1,NA,5,NA,5,NA,4,NA,1,5,4,2,5,5,5,2,NA,NA,NA,1,NA,NA,5,4,5,2,2,2,2,2,2,"severe"
"130",1,5,1,38,2,2,2,2,2,3,1,1,30,1,"4",1,1,NA,3,NA,3,NA,3,NA,4,3,4,4,3,3,3,3,3,1,NA,NA,NA,NA,NA,3,3,3,1,3,2,3,2,2,"mild"
"131",1,5,2,76,3,2,4,4,4,5,0,0,15,0,"1,4,5",1,1,NA,3,NA,3,NA,2,NA,5,6,6,4,2,5,4,5,5,1,NA,NA,NA,NA,NA,4,4,5,2,2,2,2,2,2,"mild"
"132",1,5,2,48,5,1,4,2,2,2,0,0,0,0,"2,5",2,NA,0,NA,2,NA,2,NA,2,NA,4,2,2,3,2,2,2,2,NA,NA,NA,0,0,0,4,4,6,1,4,4,3,1,2,"severe"
"133",1,5,1,38,7,2,4,2,2,2,0,0,0,0,"1,2,3,4,5,6",1,0,NA,2,NA,2,NA,3,NA,6,6,6,4,2,6,4,5,4,0,0,0,NA,NA,NA,4,3,4,2,3,2,3,2,1,"mild"
"134",1,5,2,30,5,1,1,2,1,2,1,1,21,1,"2",4,NA,1,NA,5,NA,4,NA,3,NA,4,3,4,4,4,4,4,5,NA,NA,NA,1,NA,NA,3,5,5,1,2,3,3,1,2,"severe"
"135",1,5,2,49,4,3,1,4,5,1,0,1,26,0,"2",4,0,NA,4,NA,2,NA,6,NA,1,6,3,2,4,6,1,3,5,0,1,1,NA,NA,NA,2,1,5,2,3,NA,NA,NA,NA,"mild"
"136",1,5,2,22,5,5,4,4,3,3,0,1,9,1,"1,2,3",1,1,NA,3,NA,2,NA,2,NA,2,6,5,6,4,2,4,2,1,0,1,1,NA,NA,NA,6,5,4,2,3,2,3,4,2,"mild"
"137",1,5,2,47,2,3,5,4,5,5,0,0,16,0,"1,2,3,4,5",1,NA,1,NA,3,NA,4,NA,3,NA,1,3,4,3,5,4,5,1,NA,NA,NA,1,NA,NA,4,4,4,2,2,2,2,2,2,"severe"
"138",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"139",1,5,1,65,4,3,5,4,4,4,0,0,10,0,"1,5",1,0,NA,4,NA,3,NA,4,NA,5,5,3,4,4,6,5,5,5,0,0,1,NA,NA,NA,6,6,6,2,2,1,2,2,3,"mild"
"140",1,5,1,61,3,1,5,5,5,4,0,0,20,1,"6",1,NA,1,NA,4,NA,6,NA,5,NA,2,5,6,6,4,5,6,4,NA,NA,NA,1,NA,NA,5,5,5,1,1,1,1,1,1,"severe"
"141",1,5,2,32,6,2,3,3,3,2,0,0,14,0,"2",1,0,NA,3,NA,3,NA,4,NA,2,3,3,4,4,4,4,4,3,0,0,0,NA,NA,NA,3,4,4,2,3,3,3,3,2,"mild"
"142",1,5,1,33,2,2,4,4,3,3,0,0,14,0,"1,5",3,NA,1,NA,5,NA,4,NA,5,NA,4,4,3,5,3,5,3,4,NA,NA,NA,1,NA,NA,5,6,4,2,3,4,1,3,2,"severe"
"143",1,5,1,39,3,2,5,2,4,5,0,0,15,0,"1,2,3,4,5,6",3,1,NA,3,NA,5,NA,5,NA,4,3,6,3,4,2,1,4,2,1,NA,NA,NA,NA,NA,3,3,3,2,3,2,1,2,1,"mild"
"144",1,5,2,39,6,2,5,4,4,4,0,0,15,0,"1,2,3,4,5",1,1,NA,3,NA,3,NA,3,NA,4,4,4,4,3,5,6,5,5,1,NA,NA,NA,NA,NA,4,4,4,2,2,2,2,2,2,"mild"
"145",1,5,1,18,2,3,3,2,1,2,0,0,7,0,"1,2,3,6",1,1,NA,4,NA,5,NA,4,NA,5,4,5,3,2,5,2,5,3,1,NA,NA,NA,NA,NA,6,3,2,1,3,1,3,3,2,"mild"
"146",1,5,1,21,2,3,3,3,3,3,0,0,6,1,"2",1,NA,0,NA,2,NA,4,NA,3,NA,3,4,3,5,2,5,2,5,NA,NA,NA,0,1,1,3,4,5,2,3,1,4,3,2,"severe"
"147",1,5,2,34,2,2,4,3,3,4,0,0,0,1,"1,2,4,5",1,NA,0,NA,2,NA,3,NA,3,NA,1,1,5,5,1,1,2,1,NA,NA,NA,0,0,1,4,5,6,4,4,4,4,4,4,"severe"
"148",1,5,2,36,3,5,4,2,2,4,0,0,0,0,"5",1,0,NA,2,NA,2,NA,2,NA,2,5,2,6,5,1,1,2,1,0,0,1,NA,NA,NA,7,6,7,4,4,4,4,4,2,"mild"
"149",1,5,2,51,4,1,4,5,2,2,0,1,20,1,"2,5",3,NA,1,NA,3,NA,3,NA,4,NA,3,5,5,4,5,4,5,4,NA,NA,NA,1,NA,NA,4,4,4,2,2,3,2,2,2,"severe"
"150",1,5,1,46,3,3,4,4,3,3,0,0,0,0,"1,2,3,4,5",1,NA,0,NA,4,NA,4,NA,4,NA,3,4,5,5,5,3,4,3,NA,NA,NA,0,0,1,6,5,3,3,3,3,3,2,2,"severe"
"151",1,5,1,32,2,5,3,1,3,5,0,0,0,0,"1,2,3,4",1,1,NA,3,NA,4,NA,3,NA,3,4,3,6,5,3,2,5,2,1,NA,NA,NA,NA,NA,7,1,5,2,3,2,3,2,1,"mild"
"152",1,5,1,62,2,1,4,5,4,4,0,0,0,0,"4,5",1,1,NA,2,NA,3,NA,3,NA,5,6,5,4,2,5,5,5,1,1,NA,NA,NA,NA,NA,4,5,6,4,1,1,2,4,1,"mild"
"153",1,5,1,50,5,5,1,1,1,1,0,0,0,0,"5",4,NA,1,NA,1,NA,1,NA,1,NA,5,5,5,5,5,1,3,2,NA,NA,NA,1,NA,NA,2,3,1,1,1,1,1,1,1,"severe"
"154",1,5,2,27,5,5,4,2,3,5,0,1,10,0,"1,2,3,4,5",1,NA,1,NA,3,NA,3,NA,5,NA,3,5,5,6,6,6,6,6,NA,NA,NA,1,NA,NA,7,6,6,1,1,2,1,1,1,"severe"
"155",1,5,1,29,2,2,4,3,3,4,0,0,15,0,"1,3",1,NA,0,NA,2,NA,2,NA,2,NA,1,2,5,2,3,2,3,4,NA,NA,NA,0,0,0,2,3,7,4,4,4,4,4,4,"severe"
"156",1,5,2,21,1,3,4,2,3,5,0,0,14,0,"1,3,4,5",1,1,NA,4,NA,4,NA,4,NA,5,6,5,5,4,5,3,4,2,1,NA,NA,NA,NA,NA,6,5,5,1,2,2,2,2,1,"mild"
"157",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"158",1,5,1,68,2,1,4,3,2,4,0,0,0,0,"1,3,4,5",1,NA,1,NA,5,NA,5,NA,5,NA,3,5,4,4,3,3,3,4,NA,NA,NA,1,NA,NA,3,3,2,1,1,1,1,1,1,"severe"
"159",1,5,2,24,2,2,5,2,4,5,0,0,34,1,"2,3,4,5",4,1,NA,5,NA,5,NA,3,NA,4,4,5,4,2,3,3,4,3,1,NA,NA,NA,NA,NA,4,3,6,2,3,2,3,2,2,"mild"
"160",1,5,2,29,2,3,3,3,3,3,0,0,NA,0,"1,2,5",3,0,NA,3,NA,3,NA,2,NA,4,5,3,4,4,4,2,2,3,0,0,1,NA,NA,NA,3,3,5,2,3,2,3,1,3,"mild"
"161",1,5,2,38,6,5,4,2,2,3,0,0,5,0,"1,3,5",1,0,NA,2,NA,3,NA,4,NA,3,5,5,6,6,5,4,4,2,0,0,1,NA,NA,NA,1,7,5,4,3,4,4,3,4,"mild"
"162",1,5,1,35,5,5,4,3,4,4,0,0,NA,0,"1,2,3,4,5",2,1,NA,4,NA,4,NA,5,NA,4,5,5,4,4,4,5,6,4,1,NA,NA,NA,NA,NA,5,5,4,3,1,1,2,1,2,"mild"
"163",1,5,2,51,2,3,4,2,1,2,0,0,12,0,"1,3,4,5",1,1,NA,6,NA,6,NA,6,NA,6,3,6,5,4,6,5,4,6,1,NA,NA,NA,NA,NA,6,6,7,2,2,2,2,1,2,"mild"
"164",1,5,1,46,5,2,5,4,5,5,0,0,0,0,"1,2,4,5",1,NA,1,NA,4,NA,6,NA,6,NA,3,5,5,6,5,5,6,6,NA,NA,NA,1,NA,NA,6,6,6,2,2,3,3,1,1,"severe"
"165",1,5,1,35,3,2,2,3,3,3,0,0,3,0,"2",4,NA,0,NA,3,NA,3,NA,2,NA,4,2,3,3,3,3,3,3,NA,NA,NA,0,0,0,3,3,3,2,2,1,2,1,1,"severe"
"166",1,5,1,30,6,4,4,2,2,5,0,0,0,0,"2,4,6",1,NA,1,NA,2,NA,3,NA,2,NA,1,4,3,5,6,5,5,1,NA,NA,NA,1,NA,NA,3,7,4,1,2,3,3,2,3,"severe"
"167",1,5,2,61,1,3,4,4,4,5,0,0,30,0,"4,5,6",1,NA,1,NA,5,NA,4,NA,4,NA,4,5,4,4,5,4,4,4,NA,NA,NA,1,NA,NA,4,4,4,2,1,2,1,1,1,"severe"
"168",1,5,2,68,6,1,5,5,5,5,0,0,7,0,"3,5",1,NA,1,NA,5,NA,6,NA,6,NA,4,6,4,3,6,6,6,2,NA,NA,NA,1,NA,NA,6,4,2,1,1,1,1,1,1,"severe"
"169",1,5,2,68,5,1,4,2,2,2,0,0,18,0,"1,5",1,0,NA,5,NA,1,NA,5,NA,1,5,5,3,1,5,5,5,5,0,0,0,NA,NA,NA,4,4,4,1,1,2,2,2,1,"mild"
"170",1,5,2,60,3,3,5,4,4,5,0,0,0,0,"2,3,4,5,6",1,1,NA,6,NA,5,NA,5,NA,6,6,6,4,1,6,5,5,5,1,NA,NA,NA,NA,NA,4,2,2,1,1,2,2,1,1,"mild"
"171",1,5,2,34,6,2,3,1,1,2,0,0,14,0,"5",1,0,NA,1,NA,1,NA,2,NA,3,3,6,5,5,4,1,1,2,0,0,0,NA,NA,NA,4,4,7,2,4,4,4,4,2,"mild"
"172",1,5,2,23,3,3,4,1,2,4,0,0,20,1,"1,2,3,4,5",1,0,NA,2,NA,2,NA,2,NA,3,4,4,6,5,1,1,2,1,0,0,0,NA,NA,NA,4,4,5,2,4,4,4,4,3,"mild"
"173",1,5,1,71,7,2,4,5,5,4,0,0,12,0,"1,2,4,5",1,NA,1,NA,5,NA,5,NA,2,NA,3,6,6,6,1,1,1,1,NA,NA,NA,1,NA,NA,4,7,1,4,2,3,3,2,2,"severe"
"174",1,5,2,20,7,2,4,3,4,5,0,0,2,0,"2,5",1,1,NA,2,NA,3,NA,3,NA,4,4,2,2,5,2,1,2,4,0,1,1,NA,NA,NA,4,3,3,2,3,2,3,2,4,"mild"
"175",1,5,1,25,7,2,5,3,5,2,0,0,50,0,"2",2,NA,1,NA,3,NA,3,NA,4,NA,3,3,3,4,3,4,3,4,NA,NA,NA,1,NA,NA,4,4,4,4,1,2,4,3,1,"severe"
"176",1,5,2,30,2,5,4,3,4,4,0,0,20,1,"3,5",1,1,NA,3,NA,3,NA,3,NA,4,4,3,3,4,5,5,4,4,1,NA,NA,NA,NA,NA,4,4,5,2,2,2,2,1,3,"mild"
"177",1,5,2,38,1,1,4,4,4,4,0,0,14,0,"2,4,5",2,NA,0,NA,5,NA,5,NA,5,NA,2,4,5,5,5,5,5,5,NA,NA,NA,0,0,0,6,5,6,2,2,1,2,1,2,"severe"
"178",1,5,1,57,2,2,5,5,5,5,0,0,0,0,"5",1,NA,1,NA,6,NA,4,NA,4,NA,1,6,6,1,6,6,6,6,NA,NA,NA,1,NA,NA,7,7,1,1,1,1,1,1,1,"severe"
"179",1,5,2,62,6,2,5,5,5,5,0,0,31,0,"2,4,5",4,NA,0,NA,3,NA,3,NA,2,NA,2,3,2,5,2,2,2,2,NA,NA,NA,0,1,1,2,2,3,3,4,1,4,4,2,"severe"
"180",1,5,1,50,1,2,4,3,3,4,0,0,15,0,"4,5",1,NA,1,NA,4,NA,4,NA,4,NA,1,5,4,2,5,5,5,1,NA,NA,NA,1,NA,NA,5,4,3,2,1,1,1,1,1,"severe"
"181",1,5,1,77,7,5,3,4,3,3,0,0,0,0,"1,4,5",1,1,NA,5,NA,2,NA,3,NA,4,6,6,4,1,6,6,6,3,1,NA,NA,NA,NA,NA,2,6,3,3,2,2,2,4,4,"mild"
"182",1,5,1,45,2,1,3,3,2,5,0,0,10,0,"2,5",1,NA,1,NA,1,NA,3,NA,3,NA,3,2,1,2,2,2,3,2,NA,NA,NA,1,NA,NA,3,2,2,1,2,2,1,2,1,"severe"
"183",1,5,1,66,7,1,3,4,4,4,0,0,2,0,"5",1,1,NA,5,NA,5,NA,5,NA,4,5,5,5,2,5,5,5,5,1,NA,NA,NA,NA,NA,4,4,2,2,2,2,2,2,2,"mild"
"184",1,5,2,22,2,3,4,2,2,4,0,0,15,1,"1",1,1,NA,3,NA,5,NA,5,NA,4,4,3,3,4,2,2,2,1,1,NA,NA,NA,NA,NA,4,4,3,2,1,2,2,2,2,"mild"
"185",1,5,2,44,1,3,2,4,2,2,0,0,NA,0,"5",1,0,NA,3,NA,3,NA,3,NA,3,3,3,3,3,3,4,4,4,0,0,0,NA,NA,NA,4,4,4,3,3,3,3,3,3,"mild"
"186",1,5,1,57,2,2,2,1,1,1,0,0,10,0,"2,5",4,NA,1,NA,3,NA,3,NA,3,NA,4,3,4,3,3,3,3,3,NA,NA,NA,1,NA,NA,4,4,4,2,2,2,2,2,2,"severe"
"187",1,5,2,33,1,3,4,3,3,4,0,0,30,0,"2,5",3,NA,1,NA,5,NA,5,NA,5,NA,3,4,3,3,5,6,5,5,NA,NA,NA,1,NA,NA,5,5,2,2,1,1,2,1,2,"severe"
"188",1,5,2,57,2,5,4,3,4,4,0,0,14,0,"1,2,3,4,5",1,1,NA,5,NA,5,NA,5,NA,5,4,5,5,5,6,4,4,2,1,NA,NA,NA,NA,NA,5,5,5,2,2,2,3,3,2,"mild"
"189",1,5,2,23,6,2,3,2,2,2,0,0,10,1,"1,2,3,5",1,NA,0,NA,1,NA,1,NA,1,NA,5,3,3,3,2,2,5,3,NA,NA,NA,0,1,1,3,3,5,1,3,3,3,2,3,"severe"
"190",1,5,2,41,6,2,5,5,5,5,0,0,10,0,"3,4,5",1,1,NA,4,NA,3,NA,5,NA,5,4,5,3,3,5,3,4,2,1,NA,NA,NA,NA,NA,5,5,6,2,4,2,3,1,1,"mild"
"191",1,5,1,31,2,5,4,3,3,3,0,1,15,1,"1,2,5",2,1,NA,4,NA,4,NA,4,NA,3,3,3,5,4,4,4,3,4,1,NA,NA,NA,NA,NA,5,4,4,2,1,2,2,2,1,"mild"
"192",1,5,1,39,5,5,5,5,5,5,0,0,0,1,"1,3,4,5",1,NA,0,NA,2,NA,2,NA,2,NA,1,2,6,6,1,1,1,1,NA,NA,NA,0,0,0,4,6,6,4,4,4,4,4,3,"severe"
"193",1,5,1,55,2,3,4,5,3,3,0,0,0,0,"5",2,0,NA,2,NA,2,NA,4,NA,1,2,3,2,4,6,1,4,2,0,1,1,NA,NA,NA,3,6,7,2,3,4,2,3,4,"mild"
"194",1,5,1,53,3,5,3,3,4,4,0,0,12,0,"1,4,5",1,1,NA,5,NA,5,NA,5,NA,5,5,6,2,4,5,5,5,5,1,NA,NA,NA,NA,NA,6,4,5,1,2,2,2,3,1,"mild"
"195",1,5,2,63,3,2,5,5,4,4,0,0,35,0,"1,2,3,4,5",2,0,NA,4,NA,4,NA,4,NA,4,3,4,4,4,4,4,4,4,0,0,0,NA,NA,NA,5,5,5,3,3,3,3,3,3,"mild"
"196",1,5,2,70,2,2,4,5,4,4,0,0,20,0,"1,4,5",1,NA,1,NA,4,NA,4,NA,4,NA,3,6,6,2,5,5,5,3,NA,NA,NA,1,NA,NA,4,4,4,1,1,1,1,1,1,"severe"
"197",1,5,1,58,2,3,4,4,3,3,0,0,10,0,"4,5",1,1,NA,4,NA,4,NA,4,NA,5,5,5,4,2,5,5,5,5,1,NA,NA,NA,NA,NA,6,5,6,1,1,2,1,1,1,"mild"
"198",1,5,2,50,5,3,4,2,2,3,0,0,12,0,"1,4,5",1,NA,1,NA,4,NA,4,NA,4,NA,1,6,6,4,4,4,4,1,NA,NA,NA,1,NA,NA,6,5,5,2,2,2,1,1,1,"severe"
"199",1,5,2,52,3,2,3,2,2,2,0,0,0,0,"2,5",1,1,NA,5,NA,5,NA,5,NA,5,4,5,5,2,5,5,5,5,1,NA,NA,NA,NA,NA,6,6,4,2,2,2,2,2,2,"mild"
"200",1,5,2,32,6,2,4,3,5,5,0,1,11,1,"3",1,0,NA,4,NA,3,NA,3,NA,6,3,2,5,1,6,1,3,2,0,1,1,NA,NA,NA,2,5,3,1,2,4,1,3,1,"mild"
"201",1,5,1,78,7,3,3,3,2,1,0,0,15,0,"6",1,1,NA,2,NA,1,NA,5,NA,6,5,5,4,2,5,5,4,2,1,NA,NA,NA,NA,NA,4,6,2,2,1,2,1,1,1,"mild"
"202",1,5,3,100,7,3,1,1,1,1,0,0,50,0,"6",2,NA,0,NA,1,NA,1,NA,1,NA,6,1,1,2,3,4,5,6,NA,NA,NA,1,NA,NA,4,4,4,1,2,3,4,2,1,"severe"
"203",1,5,2,41,3,2,5,2,2,3,0,1,12,0,"2,4,5",1,0,NA,3,NA,2,NA,2,NA,2,3,3,5,3,1,1,1,1,0,0,1,NA,NA,NA,3,5,6,2,4,4,2,4,3,"mild"
"204",1,5,2,19,4,5,4,1,2,5,0,1,14,0,"3",2,1,NA,6,NA,6,NA,6,NA,6,4,6,6,6,6,6,6,6,1,NA,NA,NA,NA,NA,7,7,3,1,1,1,1,1,1,"mild"
"205",1,5,1,48,6,2,4,4,4,4,0,0,50,0,"6",1,0,NA,4,NA,4,NA,3,NA,5,3,5,3,4,4,5,4,4,0,0,0,NA,NA,NA,4,5,5,3,2,3,3,3,3,"mild"
"206",1,5,1,53,1,5,3,2,2,2,0,0,NA,0,"1,3,4,5",1,NA,1,NA,3,NA,3,NA,3,NA,3,5,5,4,4,4,4,2,NA,NA,NA,1,NA,NA,3,3,5,1,2,2,3,2,2,"severe"
"207",1,5,1,47,2,3,4,3,3,3,0,0,0,0,"3,5",1,NA,0,NA,2,NA,1,NA,2,NA,5,3,3,2,3,3,3,1,NA,NA,NA,0,0,0,7,6,6,3,4,2,4,4,4,"severe"
"208",1,5,2,23,4,5,5,3,5,5,0,1,15,0,"2,3,4",1,0,NA,4,NA,4,NA,4,NA,4,3,3,5,4,4,4,3,3,0,0,0,NA,NA,NA,6,4,4,2,2,2,2,2,2,"mild"
"209",1,5,1,54,3,1,4,2,2,2,0,0,1,0,"5",1,1,NA,5,NA,5,NA,5,NA,4,3,4,2,4,5,5,4,3,1,NA,NA,NA,NA,NA,4,4,5,2,2,2,2,1,2,"mild"
"210",1,5,1,60,6,5,4,4,4,5,0,0,7,0,"1,2,3,4,5",1,NA,1,NA,5,NA,5,NA,5,NA,3,4,4,4,4,5,5,6,NA,NA,NA,1,NA,NA,6,6,6,2,2,2,2,2,2,"severe"
"211",1,5,2,43,4,5,5,2,2,3,0,0,16,0,"1,2,3,4,5",1,1,NA,3,NA,4,NA,3,NA,3,4,3,4,3,3,3,4,2,1,NA,NA,NA,NA,NA,3,3,3,1,3,2,2,3,3,"mild"
"212",1,5,2,58,3,3,5,2,3,3,0,0,0,0,"1,5",1,NA,1,NA,4,NA,5,NA,4,NA,1,6,4,1,6,6,6,1,NA,NA,NA,1,NA,NA,7,6,6,1,1,2,1,1,1,"severe"
"213",1,5,1,43,2,5,2,2,2,2,0,0,6,0,"1,2,3,4,5",1,NA,0,NA,5,NA,4,NA,3,NA,4,4,4,4,3,4,4,4,NA,NA,NA,0,0,0,4,6,6,3,4,4,4,4,4,"severe"
"214",1,5,1,18,4,3,4,4,1,5,0,0,14,0,"2,3,4,5",1,1,NA,5,NA,6,NA,5,NA,6,3,6,2,2,4,4,5,1,1,NA,NA,NA,NA,NA,5,5,7,1,1,1,2,2,1,"mild"
"215",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"216",1,5,2,22,5,2,3,1,1,1,1,1,NA,1,"1,2,3",4,1,NA,4,NA,4,NA,4,NA,4,4,3,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,4,3,4,1,1,1,NA,1,1,"mild"
"217",1,5,1,39,1,5,4,4,4,3,0,1,30,0,"2,3",4,1,NA,2,NA,5,NA,6,NA,6,2,4,5,4,4,5,6,6,1,NA,NA,NA,NA,NA,6,6,5,1,2,1,1,2,1,"mild"
"218",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"219",1,5,2,53,2,1,5,5,5,5,0,0,0,0,"5",4,NA,0,NA,6,NA,6,NA,6,NA,6,6,6,6,6,6,6,6,NA,NA,NA,0,0,0,7,7,7,1,1,1,1,1,1,"severe"
"220",1,5,2,76,3,2,5,5,3,4,0,0,14,0,"1,2,4,5",1,1,NA,5,NA,5,NA,5,NA,5,5,6,2,2,5,5,5,2,1,NA,NA,NA,NA,NA,6,5,2,1,1,2,2,1,1,"mild"
"221",1,5,1,48,5,5,4,3,4,4,0,0,0,0,"1,3,4,5",1,NA,1,NA,5,NA,4,NA,5,NA,3,5,5,3,5,4,4,2,NA,NA,NA,1,NA,NA,2,6,4,2,2,2,2,2,2,"severe"
"222",1,5,2,23,2,2,4,4,3,4,0,0,8,1,"1",1,NA,1,NA,5,NA,5,NA,5,NA,2,5,4,6,6,4,6,6,NA,NA,NA,1,NA,NA,2,4,5,1,1,2,2,2,2,"severe"
"223",1,5,1,23,7,3,4,4,2,2,0,0,14,0,"1,2,3,4,5",2,1,NA,2,NA,2,NA,3,NA,4,3,4,5,5,6,4,4,2,1,NA,NA,NA,NA,NA,4,4,2,1,2,1,2,3,1,"mild"
"224",1,5,2,29,3,2,4,2,2,2,0,0,NA,0,"2",2,1,NA,3,NA,3,NA,3,NA,3,4,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,4,4,4,3,3,3,2,3,3,"mild"
"225",1,5,2,54,2,2,4,3,4,4,0,0,0,0,"2,3",1,NA,1,NA,4,NA,3,NA,3,NA,1,2,3,3,3,3,3,3,NA,NA,NA,0,1,1,4,4,4,3,3,3,3,4,3,"severe"
"226",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
