"","duration","Finished","consent","gender","age","residence","education","smartphoneuse","COVID_pos","COVID_pos_others","COVID_probability_1","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_lost_job","COVID_info_source_1","COVID_info_source_2","COVID_info_source_3","COVID_info_source_4","COVID_info_source_5","COVID_info_source_6","COVID_info_source_7","COVID_info_trust_1","COVID_info_trust_2","COVID_info_trust_3","COVID_info_trust_4","COVID_info_trust_5","COVID_info_trust_6","Gov_understand","Gov_helpful","COVID_govresponse_1","COVID_govresponse_2","COVID_govresponse_3","COVID_govresponse_4","COVID_govresponse_5","COVID_govresponse_6","COVID_govresponse_7","COVID_govresponse_8","COVID_govresponse_9","COVID_govresponse_10","COVID_govresponse_11","COVID_govresponse_12","COVID_govresponse_13","COVID_govresponse_14","COVID_comply_pers","ahal_abst","ahal_hyg","ahal_mask","ahal_luft","COVID_comply_percent","RKI_technology","RKI_data_access","attention_check","RKI_download","RKI_download_time","RKI_left_installed","RKI_blutooth","RKI_friends_family","RKI_deinstalled","RKI_reasons_open","RKI_reasons","RKI_future_download","RKI_reasons_not_open","RKI_reasons_not_down","COVID_test","positive_upload","reasons_noup_open","reasons_noupload","upload_fut","noup_fut_reasons_op","noupload_reasons","RKI_prevalence_app","RKI_mandatory","noupload_reasons_all","upload_other_reasons","cwa_warn","cwa_warn_understand_1","cwa_warn_understand_2","cwa_warn_understand_3","cwa_green_wastun","cwa_red_wastun","cwa_understand_open","reduce_lik_bt","return_activ_past","return_activ_fut","reduce_spread_past","reduce_spread_fut","ability_bt","decline_part_bt","proportionality_bt","sensitivity_bt","risk_of_harm_bt","trust_intentions_bt","trust_respectpriv_bt","data_security_bt","ongoing_control","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","sci_betterlives","sci_nextgenopp","Conspir_1","Conspir_2","Conspir_3","Conspir_4","Conspir_5","Conspir_6_rev","Conspir_7","free_text"
"1582",929,1,5,1,39,2,5,1,0,1,31,3,3,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,5,4,4,4,4,4,3,2,4,4,4,4,60,1,"7",1,1,3,1,1,1,NA,"Weil ich es fï¿½ï¿½r sinnvoll und hilfreich era","1,2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,40,1,"1,2,4,5",NA,1,4,4,4,"4,8,9,10","4,5,8,9,10,12",NA,3,2,4,3,3,3,5,3,4,4,4,3,4,3,2,2,2,2,2,2,4,4,4,3,4,2,2,2,2,2,4,2,NA
"1583",954,1,5,2,42,2,3,1,0,1,61,4,4,3,4,0,4,1,2,4,4,5,1,5,1,4,5,5,5,4,3,3,2,3,3,2,2,3,4,3,4,3,3,4,3,2,5,5,5,5,56,1,"1,3,6",1,1,2,1,1,1,NA,"Arbeite in einer chirurgischen Praxis, habe viele Kontakte, auch ohne Abstand ","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,38,0,"3,4,5,6",NA,2,5,5,5,"1,6","3,5,9,12","Nein",3,3,3,4,4,4,5,6,2,2,6,6,5,6,2,3,3,1,3,1,2,6,6,6,6,1,1,1,1,1,2,1,NA
"1584",1030,1,5,2,40,3,2,1,0,1,40,3,4,3,4,0,5,4,3,3,4,5,3,5,3,3,5,5,5,3,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,2,5,5,5,5,75,1,"5",1,1,4,1,1,0,NA,"Als die Infiziertenzahl wieder in die Hï¿½ï¿½he ging wollte ich Sicherheit fï¿½ï¿½r mich und meine U","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,65,0,"1,2,3,5,7",NA,1,5,5,3,"3,6,9","2,4,6,11","Nein",2,3,3,3,3,4,4,4,4,1,6,4,5,1,2,1,2,2,4,1,4,4,7,5,6,1,1,1,1,1,4,1,NA
"1585",661,1,5,1,70,1,5,1,0,0,30,4,3,3,3,0,4,1,3,4,4,4,3,4,2,3,4,4,4,4,4,3,2,2,3,2,2,3,4,4,4,3,4,3,3,2,4,4,4,3,80,1,"1",1,1,2,1,1,1,NA,"Um die Sicherheit zu erhï¿½ï¿","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,30,0,"1,2,4,7",NA,1,4,4,4,"6","3,4,5","Nein",3,3,3,3,3,3,6,6,5,1,6,6,6,6,4,2,4,3,4,3,2,6,4,4,5,1,1,1,1,1,5,1,NA
"1586",1248,1,5,2,35,1,2,1,0,0,20,2,4,2,4,0,2,3,3,4,4,5,2,2,2,2,3,3,4,2,2,3,3,2,4,3,3,3,5,3,3,3,3,3,3,2,5,4,4,4,20,4,"7",1,1,4,1,1,0,NA,"Sicher ist sicher","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,15,1,"7",NA,2,2,2,2,"1,6","2,3,6,11,12",NA,1,2,2,3,3,3,6,4,3,1,5,5,5,3,3,1,3,4,1,1,4,4,2,3,5,1,1,1,2,1,4,1,NA
"1587",740,1,5,1,35,7,2,1,0,1,50,3,3,2,3,0,2,2,2,2,1,1,1,2,3,3,1,1,1,1,2,3,3,3,3,3,3,3,3,4,3,3,3,1,3,2,4,4,4,4,80,2,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Fï¿½ï¿½hle mich dadurch ausspionie","1,2,4,5,6",NA,NA,NA,NA,NA,NA,NA,15,0,"1,5",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,5,5,2,4,4,2,2,3,3,4,3,4,4,4,4,7,6,7,6,6,2,3,3,5,5,1,2,NA
"1588",1137,1,5,1,38,5,5,1,0,1,21,3,2,2,2,0,5,2,4,5,4,4,2,4,2,3,4,4,5,2,2,3,2,3,3,3,1,4,3,4,4,4,4,1,4,2,4,4,5,4,50,1,"4",1,1,2,1,1,1,NA,"Die Pandemie kann so effizient bekï¿½ï¿½mpft werden. Bei ordnungsgemï¿½ï¿½ï¿½ï¿½er Nutzung kï¿½ï¿½nnen Ansteckungen verhindert werden und gleichzeitig ist es mï¿½ï¿½glich mehr ï¿½ï¿½ffent","1,3,5",NA,NA,NA,3,NA,NA,NA,1,NA,NA,25,1,"1,2,7",NA,2,5,5,5,"7","2","Nein, die App ist einfach und verstï¿½ï¿½ndl",1,1,4,2,2,6,6,6,1,1,6,6,6,6,3,1,1,1,1,1,5,5,6,6,7,1,1,1,2,1,2,1,NA
"1589",6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",1428,1,5,1,55,2,2,1,0,1,50,2,3,2,2,0,3,2,2,4,4,4,2,3,1,2,4,4,4,4,4,3,2,3,4,3,3,5,5,3,5,4,4,4,4,2,4,4,5,4,35,1,"1",1,1,3,1,1,1,NA,"Aus Solidaritï¿½ï¿½t, um zu hel","2,3",NA,NA,NA,3,NA,NA,NA,1,NA,NA,40,0,"1,2,5",NA,1,5,5,5,"1","2,3,4,10","Nein",1,2,3,1,4,3,6,5,3,2,5,5,4,4,3,3,3,2,2,2,4,5,4,4,5,1,3,3,3,1,4,2,"Sehr verstï¿½ï¿½ndl"
"1591",844,1,5,2,36,7,2,1,0,0,18,5,5,4,3,0,3,3,4,3,3,3,3,2,4,3,4,2,2,2,2,1,2,3,2,2,3,3,3,2,3,3,3,5,2,2,2,2,3,2,60,3,"6",2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,20,1,"1,6",NA,NA,NA,NA,NA,NA,NA,"Nein ",3,2,3,4,4,4,3,3,3,4,2,5,3,3,1,2,2,2,2,2,4,4,5,3,4,3,4,3,2,2,3,4,NA
"1592",50,1,5,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",1158,1,5,1,41,7,3,1,0,0,60,4,4,3,4,0,4,1,2,3,2,2,1,4,1,3,4,4,5,3,3,2,3,3,3,3,3,3,5,4,5,5,5,5,3,1,4,4,4,4,80,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Da a ein altes Handy habe und b die Leistung genutzt wird um Zusatzeinkommen zu generieren","3,4,8,11",NA,NA,NA,NA,NA,NA,NA,40,0,"4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,1,3,6,2,1,3,3,3,4,4,4,4,4,4,3,3,6,6,6,5,7,2,2,1,3,2,4,2,NA
"1594",47,1,5,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",1381,1,5,1,63,2,5,1,0,1,25,2,3,2,2,0,5,1,2,5,5,5,1,4,1,3,4,4,4,4,4,3,2,2,3,2,2,4,5,5,5,4,4,4,4,2,4,4,4,4,70,1,"4",1,1,1,1,1,1,NA,"Es muss alles getan werden, Corona in den Griff zu bekommen. Datenschutz-Probleme sehe ich bei der App nicht.","1",NA,NA,NA,1,NA,NA,NA,1,NA,NA,25,1,"8","Dummheit; ",1,5,5,5,"3,6,7,9","3,4,6,7,9,12","Nein.",3,1,3,2,3,4,6,6,1,1,6,6,5,6,3,3,2,2,2,2,2,6,3,6,6,1,1,1,2,1,4,1,"Tun Sie Alles, um der Wahrheit zu helfen."
"1596",1576,1,5,1,70,3,5,0,0,1,19,3,4,2,5,0,4,1,3,1,3,4,2,3,1,3,3,3,4,4,4,3,3,2,5,3,3,3,5,3,4,3,3,3,2,2,5,5,5,5,30,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Ich benutze kein Smartphone, das habe ich vorhin auch schon angegegeben. :)","7",NA,NA,NA,NA,NA,NA,NA,30,0,"8","Ich vermute Dummheit ist einer der Grï¿½ï¿",NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,6,6,5,2,5,4,2,5,3,3,4,3,3,2,4,7,5,6,1,1,3,1,3,2,4,1,"gute und interressante umfrage, danke"
"1597",1037,1,5,1,72,5,3,0,0,0,12,4,3,2,3,0,3,2,3,2,4,4,2,4,3,3,4,5,5,4,4,3,1,2,4,2,2,4,4,4,5,4,5,4,4,2,4,4,5,4,75,4,"1,2,6",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Habe kein Smartphone","7",NA,NA,NA,NA,NA,NA,NA,35,1,"1,2,5,7",NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,4,5,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",860,1,5,1,58,1,2,1,0,0,50,4,4,4,3,1,3,3,2,3,3,2,2,3,3,2,3,3,3,2,2,4,3,3,4,4,4,4,5,5,4,5,4,3,4,2,4,4,4,4,70,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Technik unzureichend","4",NA,NA,NA,NA,NA,NA,NA,60,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,3,6,2,2,1,3,3,3,4,3,3,2,2,2,2,4,6,6,6,6,2,3,2,2,2,4,2,NA
"1599",36,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",56,1,5,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",61,1,5,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602",9,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",23,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",1161,1,5,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",6471,1,5,2,47,5,1,1,0,1,3,4,5,4,4,0,2,2,2,3,3,3,2,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,2,4,4,4,99,2,"7",1,1,1,1,1,0,NA,"da es hilft und auch eine gute sache ist mit der app","1,2,4",NA,NA,NA,3,NA,NA,NA,1,NA,NA,99,1,"1,2,4,5,7",NA,2,5,5,4,"4","5,10,11","nein ",3,1,3,1,1,3,5,3,3,5,5,5,5,5,1,1,1,1,1,1,6,6,2,2,2,1,4,4,2,2,4,2,NA
"1606",60,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",62,1,5,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",23,1,5,1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",103,1,5,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",42,1,5,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",40,1,5,1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",528,1,5,1,50,2,5,1,0,0,81,4,4,4,4,0,4,4,4,4,4,5,4,3,3,3,3,3,3,4,4,1,4,2,5,2,2,4,4,4,4,5,4,3,3,2,4,4,4,4,75,1,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"hab bedenken","1,5,6,9",NA,NA,NA,NA,NA,NA,NA,50,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,6,4,6,1,6,6,1,1,1,1,4,4,4,4,4,4,7,7,7,7,7,1,1,1,1,1,5,1,"nichtd"
"1613",563,1,5,2,57,5,1,1,0,0,9,1,3,2,2,0,2,1,3,3,3,3,2,2,1,3,3,3,3,3,3,3,5,3,4,4,4,4,5,5,5,4,4,4,3,3,4,4,4,4,70,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"bei uns auf dem lande ist es schwierig","11",NA,NA,NA,NA,NA,NA,NA,40,0,"1,2,3,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,6,4,3,2,3,3,4,2,2,3,3,3,4,2,2,6,4,4,4,1,3,1,1,1,4,1,NA
"1614",660,1,5,1,49,1,1,1,0,0,100,2,5,5,5,1,3,3,4,3,3,2,1,4,2,4,3,2,2,5,4,2,1,1,2,5,5,1,3,4,3,5,4,4,2,2,4,4,2,4,80,3,"3",2,1,1,1,2,1,NA,"Weil es wichtig ist","1,2,3,4,5",NA,NA,NA,4,NA,NA,NA,1,NA,NA,90,1,"4",NA,2,5,2,5,"7","6","Ja mï¿½ï¿½chte",6,6,6,6,6,6,1,4,6,6,6,6,6,6,2,2,3,3,3,2,7,6,3,7,3,3,5,4,5,3,5,3,NA
"1615",870,1,5,2,59,2,2,1,0,0,50,5,5,4,4,0,4,1,4,4,5,3,3,3,1,4,4,4,4,4,5,2,2,2,2,4,2,2,5,4,4,5,5,5,2,2,5,5,5,5,53,1,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"der Akku ist zu schnell leer und auï¿½ï¿½erdem halte ich mich ï¿½ï¿½berwiegend Zuh","2,3,4",NA,NA,NA,NA,NA,NA,NA,49,0,"1,2,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,5,6,5,4,1,5,5,5,2,2,2,4,1,4,2,6,7,4,4,5,1,4,1,1,1,4,1,NA
"1616",898,1,5,1,57,1,3,1,0,0,48,3,4,3,3,0,2,2,3,3,4,3,2,4,2,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,5,4,5,5,60,1,"4",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Hat keinen grossen Nutzen","4",NA,NA,NA,NA,NA,NA,NA,20,0,"4,6",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,4,5,5,3,2,4,4,5,6,3,3,3,2,3,2,2,6,6,6,6,1,3,1,2,2,4,1,NA
"1617",1323,1,5,1,57,2,5,1,0,0,0,1,1,1,1,0,1,2,5,2,1,1,1,1,3,4,1,1,1,1,1,1,1,5,3,1,1,5,1,3,3,1,3,1,5,1,1,1,2,1,1,4,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"weil das fï¿½ï¿½r diese Regierung eine Steilvorlage zum Auskunftschaften ihrer Bevï¿½ï¿½lke","2",NA,NA,NA,NA,NA,NA,NA,20,0,"1","Wenn man heute die chinesische Grippe hat ist das gleichzusetzten wie mit der Behandlung eine Kinderschï¿½ï¿½nders sowohl durch die Regierung als auch durch die Bevï¿½ï¿",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,1,6,6,1,1,1,3,4,4,4,4,4,1,7,5,7,7,7,1,1,1,2,5,5,1,NA
"1618",951,1,5,2,63,1,2,1,0,1,56,5,5,4,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,4,4,3,3,3,1,4,4,1,4,10,4,"7",4,2,NA,NA,NA,NA,NA,NA,NA,0,"kein bock","1,2,6,8,9",NA,NA,NA,NA,NA,NA,NA,18,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,4,1,6,5,1,1,1,2,3,3,3,3,3,3,2,6,6,5,5,1,3,1,1,3,4,2,NA
"1619",673,1,5,2,48,5,2,1,0,0,20,3,5,5,5,0,3,2,2,1,5,5,1,4,3,3,3,4,5,4,5,4,4,3,5,4,4,4,5,4,3,4,4,4,4,2,5,5,5,3,50,1,"7",1,1,1,1,1,1,NA,"Ich mï¿½ï¿½chte wissen, wenn ich Kontakt zu infizierten Personen hatte und ebenso andere schï¿½ï¿½tzen, sollte ich selbst er","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"1,5,6,7",NA,1,5,5,4,"3,4,6,9","2,3,4,6,9,11,12","Nein, nichts.",4,4,4,2,3,5,6,6,5,2,6,5,4,2,2,1,1,1,1,1,4,4,3,7,7,1,1,1,1,1,1,1,NA
"1620",8068,1,5,1,56,3,5,1,0,0,10,4,3,3,3,0,2,4,4,2,2,1,5,2,4,4,2,2,1,2,1,2,1,3,4,3,2,3,2,2,4,2,3,2,2,2,4,4,2,4,80,2,"2,4",1,1,5,1,2,0,NA,"In der Hoffnung, dass es vielleicht etwas nutzen kï¿½ï¿½nnte, wenn das mehrere machen. Zumindest zu einer Wahrscheinlichkeit Epsilon","2",NA,NA,NA,1,NA,NA,NA,1,NA,NA,22,0,"1","ýýngste, Misstrauen an das System generell.",2,5,5,5,"4,10,11,12","4,10,11,12","keine",3,3,3,2,2,4,5,5,2,1,5,6,6,1,3,4,2,4,4,1,7,5,6,7,7,2,1,1,5,4,1,1,"Die war eine recht gute Befragung. Ist nicht immer der Fall. Weiter so..."
